customer_id,gender,seniorCitizen,partner,Dependents,tenure,Phone_Service,MultipleLines,InternetService,Online_Security,Online_Backup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,paperlessbilling,paymentmethod,MonthlyCharges,TotalCharges,Churn
0867-MKZVY,Female,0.0,Yes,No,20.0,Yes,Yes,,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,86.31009176832859,1510.5661651024666,Yes
4482-EWFMI,Female,,No,No,2.0,Yes,No,,,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.14305571378503,288.05797824805137,No
4648-YPBTM,Male,0.0,No,,53.0,Yes,Yes,,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.38743785736128,3981.21399230724,No
2907-ILJBN,Female,0.0,Yes,Yes,11.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.858347746275285,365.2300790608508,No
6345-FZOQH,Male,0.0,Yes,No,69.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.416815330374185,,No
3376-BMGFE,Female,0.0,,No,4.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.04345776653486,-7.0263233666095175,Yes
5997-OPVFA,Male,0.0,Yes,No,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.24984409532836,6316.287860578898,No
3445-HXXGF,Male,1.0,Yes,No,,No,No phone service,,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,36.46030267845714,2756.252100083533,Yes
1159-WFSGR,Female,0.0,Yes,,16.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.496319062060483,166.4155117379218,No
7654-YWJUF,Male,0.0,,No,,Yes,No,,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),89.23439392649153,3275.610459815361,No
1875-QIVME,Female,0.0,Yes,No,,Yes,,,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.39282091885677,,Yes
6727-IOTLZ,Male,0.0,Yes,,14.0,Yes,No,,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.49128887614994,1636.6983651675785,No
0691-JVSYA,Female,0.0,Yes,No,53.0,Yes,No,,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.8495770900434,4872.737603611155,Yes
5918-VUKWP,Female,0.0,No,No,32.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.31843367929293,638.2666896370441,No
1744-JHKYS,Female,0.0,,No,34.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.463081924178937,954.4223259682716,No
2656-FMOKZ,Female,1.0,No,No,15.0,,,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.46464428216951,1053.9818956983352,Yes
2070-FNEXE,Female,1.0,No,,,Yes,No,,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.36682224528606,524.1031794966011,Yes
5947-SGKCL,Female,0.0,Yes,,15.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.33131448236118,1949.0905609607803,No
3712-PKXZA,Male,0.0,Yes,No,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.383351490752986,1554.5000809256892,No
6317-YPKDH,,0.0,No,No,1.0,No,No phone service,,No,Yes,No,No,No,No,Month-to-month,No,,31.30478525673685,131.23939597549898,Yes
6582-OIVSP,Female,0.0,No,No,,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.464454527105815,-395.7902255236276,No
9367-WXLCH,Male,,No,,8.0,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.84006463808224,1078.9657429545196,Yes
5524-KHNJP,Male,0.0,Yes,Yes,33.0,Yes,No,,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),76.99877316085215,2731.7050055496647,No
1918-ZBFQJ,,0.0,No,No,13.0,Yes,No,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.00029857822051,,Yes
1024-GUALD,Female,0.0,Yes,No,1.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.533031355388214,-8.654647804990784,Yes
4827-USJHP,Male,0.0,No,No,20.0,Yes,,,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.02569552665662,989.2642469803022,No
8167-GJLRN,Male,0.0,No,No,3.0,No,No phone service,,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,37.89505134644935,-37.46060492598721,No
0956-SYCWG,Female,0.0,No,,13.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,15.921012988464673,-208.88159742971112,No
8017-UVSZU,Female,0.0,Yes,,40.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),52.96450075665682,2695.7001302207827,No
7100-FQPRV,Male,0.0,Yes,Yes,43.0,Yes,Yes,,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),73.52908058354267,2901.185104937768,No
2472-OVKUP,Male,0.0,Yes,No,6.0,Yes,No,,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.87871709807196,839.6082884558946,Yes
2984-RGEYA,,0.0,Yes,Yes,69.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.344752753982796,1230.9999669470642,No
9680-NIAUV,Female,0.0,Yes,Yes,72.0,Yes,Yes,,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),113.68039650137865,7879.327696971697,No
2146-EGVDT,Male,0.0,Yes,,59.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.410912516371496,1166.8060935286476,No
2604-IJPDU,Female,0.0,Yes,No,20.0,Yes,No,,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,,103.16094995844051,1570.116379273816,No
9178-JHUVJ,Male,0.0,Yes,Yes,24.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.634314220616773,1095.939491624364,No
6168-YBYNP,Male,,No,No,59.0,Yes,,,,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.41684114986951,6750.197756763867,No
7255-SSFBC,,0.0,Yes,Yes,72.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.76061130961358,8222.77641526189,No
3645-DEYGF,Male,0.0,No,Yes,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,16.466810371490325,-104.52791450069743,No
9323-HGFWY,Female,0.0,Yes,No,27.0,Yes,No,,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.65578942098577,2637.9462637999445,No
8544-GOQSH,Female,,No,No,14.0,Yes,No,,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.66339895132299,1405.7649197986632,No
3363-DTIVD,Male,0.0,Yes,Yes,71.0,Yes,Yes,,,No,Yes,No,Yes,Yes,Two year,No,Electronic check,111.04697276410306,7609.490530665979,No
7018-WBJNK,Male,0.0,No,Yes,13.0,Yes,No,,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.08310148412224,1104.9894334746382,No
9142-KZXOP,Male,0.0,No,,44.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.27276840168669,2713.2626445294886,No
7674-YTAFD,Female,,No,No,,Yes,No,,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),80.17258022014587,2513.353507310394,No
6348-SNFUS,,0.0,Yes,Yes,72.0,No,No phone service,,,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),52.68696677115269,3978.4847505620864,No
1285-OKIPP,Male,,No,No,1.0,,No,,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.20379446868668,58.77732228621906,Yes
7825-ECJRF,Female,0.0,No,No,,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.11792628994365,1582.0542264697574,Yes
1347-KTTTA,Male,,Yes,No,64.0,Yes,No,,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,,104.44987236226459,6340.824418434887,No
7841-TZDMQ,Male,,No,No,2.0,Yes,,,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.28518814201308,428.88584114431126,Yes
4195-NZGTA,Female,0.0,No,No,1.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.202962465187735,,No
7157-SMCFK,Male,0.0,No,Yes,61.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,14.702626354878449,1351.8655273449422,No
4709-LKHYG,Female,0.0,Yes,Yes,29.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.12344213110289,650.3963491685664,No
2504-DSHIH,Male,1.0,,No,23.0,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.87440717821048,,No
0699-NDKJM,Female,0.0,Yes,No,57.0,No,No phone service,,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.800791310945144,3720.2716419823714,No
9286-BHDQG,Male,0.0,,Yes,,No,No phone service,,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),47.34626885477898,2811.240598722868,No
0230-WEQUW,Male,0.0,Yes,No,66.0,No,No phone service,,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,,61.23450992543859,3632.476228304477,No
2040-LDIWQ,Male,0.0,Yes,Yes,65.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.22772485353656,5706.514173187351,No
6496-JDSSB,Female,0.0,No,No,,Yes,No,,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.56413605340474,464.91308099695016,No
9408-SSNVZ,Female,0.0,No,No,4.0,Yes,,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.66677611251819,22.070953859614377,Yes
4443-EMBNA,Female,0.0,Yes,No,,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.50857113929801,1840.8733902287968,No
6469-MRVET,Male,0.0,Yes,Yes,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.870700629939435,-251.5200352818851,No
0742-MOABM,Male,0.0,Yes,No,4.0,Yes,No,,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,45.798954827900054,295.0600753241296,Yes
5961-VUSRV,Female,0.0,No,No,12.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.589483833716507,370.5445829658911,No
6778-JFCMK,Male,0.0,No,No,24.0,No,,,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,42.87967877048409,1204.5574596093672,No
6341-JVQGF,Female,0.0,Yes,Yes,31.0,Yes,,,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.93845246993499,2251.1903143732684,No
2232-DMLXU,Female,0.0,Yes,No,,Yes,No,,No,No,No,No,Yes,No,Month-to-month,No,,57.975753868231116,,Yes
4811-JBUVU,Male,0.0,,No,,Yes,,,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.93988293212134,2756.212307549908,No
0945-TSONX,Female,0.0,,Yes,47.0,,Yes,,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.869890084913,4182.268117926344,No
2651-ZCBXV,Male,0.0,No,No,54.0,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.88225684902642,5860.134097381486,No
3316-UWXUY,,0.0,No,No,50.0,Yes,No,,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.8094402574819,4662.86829264991,No
8937-RDTHP,Male,0.0,No,No,1.0,Yes,No,,,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.64834362096434,326.21523665801897,Yes
7083-MIOPC,Female,,No,No,72.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.04550978193971,1712.980792198162,No
1984-GPTEH,Female,0.0,No,No,29.0,,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.939869446476557,738.511965048338,No
1251-KRREG,Male,0.0,No,No,2.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.74535113762908,35.27401065314854,Yes
0621-JFHOL,Female,,,No,,No,,,No,No,No,Yes,No,No,Two year,Yes,Mailed check,36.50715626834484,558.0164411307388,No
9903-LYSAB,Male,0.0,Yes,No,18.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.83756449913089,1215.581127327223,No
0094-OIFMO,Female,1.0,No,,11.0,Yes,No,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.53348123466922,1264.1811842019504,Yes
9227-UAQFT,Male,0.0,No,No,16.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.832241868949414,86.89812833211107,No
7301-ABVAD,Female,0.0,No,No,,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),83.17331663856453,6164.882628731093,No
6614-FHDBO,Male,,No,No,72.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.63144762690604,7696.6331325161955,No
7576-ASEJU,Female,0.0,Yes,Yes,41.0,,No,,Yes,No,No,Yes,Yes,Yes,One year,Yes,,69.08764968626096,2893.9806690524024,No
9058-HRZSV,Female,1.0,Yes,No,65.0,,No,,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,,97.49161247227008,5679.34156704641,No
4522-AKYLR,Female,1.0,No,,13.0,Yes,No,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.14740138875205,521.339332031601,No
0221-WMXNQ,Male,,No,No,4.0,,No,,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,70.73602723471961,318.2019553123288,No
0303-UNCIP,Male,0.0,No,No,41.0,Yes,Yes,,No,No,Yes,No,No,Yes,One year,No,Mailed check,59.27223410425686,2505.773637406904,No
9947-OTFQU,Male,1.0,No,No,15.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.91982026156765,1691.9943254658235,Yes
0322-YINQP,Male,0.0,No,No,1.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.76191746126191,-121.42412292340326,Yes
0959-WHOKV,Male,0.0,No,No,42.0,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.73026380277534,4222.226478194017,No
4075-JFPGR,Female,,Yes,,51.0,Yes,No,,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.79494018491609,4855.040267710962,No
4629-NRXKX,Female,0.0,Yes,Yes,2.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.34389143249153,150.93576626147305,Yes
9514-JDSKI,Male,1.0,,No,1.0,No,,,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,36.594156715670024,181.57020092398471,Yes
3282-ZISZV,Male,0.0,,Yes,32.0,Yes,,,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),72.98430955718723,2833.1929801700453,No
3675-YDUPJ,Male,0.0,No,No,10.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.320056339260375,,No
4111-BNXIF,Female,0.0,Yes,,67.0,No,No phone service,,,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,51.60774823093235,3595.700781176921,No
7017-VFHAY,Female,,Yes,Yes,61.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),124.50205863183757,7240.295657117634,No
6655-LHBYW,Male,0.0,No,No,50.0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),113.19764290207213,5818.515624073023,No
4959-JOSRX,Female,0.0,Yes,No,2.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.791799594693366,,Yes
5046-NUHWD,Female,1.0,Yes,No,29.0,No,No phone service,,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.06758691683229,1212.3928878675902,No
7273-TEFQD,Male,1.0,No,No,3.0,,No phone service,,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.85615135665851,35.50053168964723,Yes
3606-TWKGI,Male,1.0,No,No,13.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.36061317872289,,Yes
7529-ZDFXI,,1.0,Yes,No,,Yes,Yes,,,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.46819264788263,4628.663308609959,No
7605-BDWDC,Female,,No,No,31.0,No,No phone service,,Yes,Yes,No,Yes,No,Yes,Two year,Yes,,47.2603432262727,1588.5921190841054,No
1950-KSVVJ,Female,,Yes,No,45.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,120.3022946335496,5001.744939399006,No
0123-CRBRT,Female,0.0,Yes,Yes,61.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.27305399512981,5352.849656320427,No
6292-TOSSS,,0.0,No,No,50.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,28.622603957277008,1031.7884064549498,No
3197-ARFOY,Female,,No,No,19.0,Yes,No,,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,,107.17224336962559,1760.2014568866698,No
6323-AYBRX,Male,0.0,No,No,59.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.50677643087355,817.3126205038965,Yes
7014-ZZXAW,Female,0.0,Yes,No,71.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.25856845337585,1881.0583911434376,No
4385-GZQXV,Female,1.0,,No,16.0,Yes,No,,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45744916772695,1048.6455114576625,Yes
7633-MVPUY,Male,,Yes,No,,Yes,No,,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,62.18446832256499,3621.8364908759145,No
6366-ZGQGL,Male,0.0,No,No,1.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.32406964865651,-158.17863397239918,Yes
4716-HHKQH,Male,1.0,Yes,No,,Yes,Yes,,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,99.18588866895077,2041.888348719389,No
5940-AHUHD,Male,0.0,,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.06368208802252,,Yes
6432-TWQLB,Male,,Yes,No,,Yes,Yes,,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.24962102620034,347.2372488459672,Yes
4484-GLZOU,Female,0.0,Yes,No,52.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.44634589059186,5698.920138960489,Yes
3179-GBRWV,,1.0,Yes,No,21.0,Yes,No,,,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.17403461394004,1588.2028260947302,No
8645-KWHJO,Male,0.0,,No,14.0,No,,,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.5709563497206,1308.9286793706528,No
4130-MZLCC,Female,0.0,No,No,5.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.38944505944003,357.9615067823353,No
0314-TKOSI,Female,0.0,No,No,6.0,Yes,No,,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.350213716819894,,No
8229-MYEJZ,Female,0.0,No,No,10.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.24195657791076,203.33555617657424,No
2080-SRCDE,Female,0.0,No,Yes,1.0,,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,28.53698805035707,,No
9577-WJVCQ,Female,0.0,No,No,68.0,Yes,Yes,,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.265880288304174,3786.2358741412695,No
9512-UIBFX,Male,0.0,Yes,Yes,18.0,,,,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,101.03487029149268,1720.8996426822912,Yes
6202-DYYFX,Female,0.0,No,No,22.0,,Yes,,No,No,No,No,No,No,One year,Yes,Credit card (automatic),67.59880027567995,1922.415804840499,No
3808-HFKDE,Female,0.0,,No,20.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.166602692453175,628.8873492420619,No
5583-SXDAG,Male,,Yes,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.7935757666245,63.843048117843125,Yes
3488-PGMQJ,Male,1.0,No,No,8.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.53448469038578,,Yes
3580-REOAC,Male,0.0,No,No,10.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.272737928609665,-26.412466309474723,Yes
7534-BFESC,Male,1.0,No,No,24.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.88264018511231,1778.7040537393743,Yes
3727-OWVYD,Male,0.0,,No,35.0,Yes,No,,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,58.69629416609353,2189.9094320225263,No
2294-SALNE,Male,,Yes,Yes,23.0,Yes,No,,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,85.04773696223319,1867.4947762231288,No
4847-TAJYI,Female,1.0,No,No,6.0,Yes,No,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.58944056482446,256.5049646816804,No
1563-IWQEX,Female,,No,No,12.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,15.078134996876468,,No
